ANNOSCOLASTICO,CODICESCUOLA,CLASSI,BAMBINIMASCHI,BAMBINIFEMMINE
202324,CAAA87703L,1,7,11
202324,RMAA8EU015,6,61,60
202324,REAA848021,1,10,9
202324,BOAA882036,2,20,21
202324,ISAA81209T,1,5,4
202324,POAA80702D,5,63,49
202324,BLAA823011,4,27,24
202324,CNAA81904X,2,22,17
202324,RMAA8FN01G,5,40,35
202324,PGAA81402P,1,11,12
202324,CSAA83601T,3,35,38
202324,GRAA81103P,3,34,28
202324,MIAA8C702X,2,19,20
202324,LOAA81401T,5,68,46
202324,BGAA80501R,2,21,17
202324,VEAA85804B,2,21,26
202324,LEAA00405X,2,15,17
202324,SSAA83803A,2,19,17
202324,MNAA83002N,2,15,28
202324,LUAA830033,2,22,18
202324,NAAA8E202G,6,49,53
202324,ANAA826016,5,62,49
202324,CTAA814047,2,19,16
202324,VTAA80902A,2,19,29
202324,ARAA82201P,4,48,46
202324,PVAA81001L,1,18,7
202324,TVAA88002E,2,11,26
202324,CTAA8AV032,4,44,42
202324,GEAA84202N,2,29,18
202324,TRAA815037,1,14,7
202324,TPAA81001R,3,27,27
202324,BAAA046013,3,25,29
202324,FRAA83904B,2,25,28
202324,CAAA816057,2,19,17
202324,PGAA06002D,1,9,20
202324,SAAA87703B,2,20,13
202324,BAAA81901N,6,63,57
202324,MEAA834047,2,16,16
202324,RMAA870068,1,10,7
202324,ROAA80502G,4,32,37
202324,CBAA850015,4,44,48
202324,VTAA82301G,1,14,7
202324,MIAA8D702E,4,46,43
202324,CRAA81903P,3,42,26
202324,TAAA80801X,4,37,35
202324,MBAA8GC02X,5,59,57
202324,BOAA83401P,4,45,41
202324,CNAA84502A,1,9,13
202324,NAAA17304L,7,49,51
202324,MSAA82303V,3,27,30
202324,MIAA8GF02E,9,81,86
202324,MEAA876016,3,28,31
202324,NAAA8EG01N,12,118,112
202324,ANAA82301P,3,31,37
202324,RMAA8GY02P,2,23,22
202324,ARAA83103G,2,20,21
202324,PVAA819013,1,12,16
202324,TVAA875012,3,28,27
202324,CTAA8AJ04Q,3,31,42
202324,FIAA85502V,2,25,20
202324,GEAA85501P,3,40,32
202324,COAA83401G,4,44,43
202324,CEAA89506Q,2,27,13
202324,MTAA82401Q,3,20,34
202324,UDAA84002C,3,11,10
202324,NAAA8DW04A,3,20,30
202324,VBAA80303A,1,10,6
202324,CNAA81602A,2,19,22
202324,PTAA81101T,1,8,4
202324,PCAA00301C,4,36,33
202324,MIAA8CF013,4,33,52
202324,LOAA81706E,4,49,35
202324,LEAA8AB02P,2,17,18
202324,TAAA802022,9,66,57
202324,BOAA85101C,2,19,23
202324,SRAA81601X,3,38,30
202324,NAAA16605E,3,34,24
202324,APAA825011,1,5,7
202324,VEAA80401X,1,16,10
202324,ANAA819035,3,44,37
202324,NAAA8FV03P,4,40,33
202324,CSAA877036,3,27,25
202324,BRAA808019,3,32,31
202324,FIAA87601V,3,29,35
202324,PVAA813025,1,12,13
202324,TVAA87002X,3,34,33
202324,CTAA8AS01C,1,10,10
202324,TOAA84101E,3,33,37
202324,GEAA83301T,1,18,7
202324,RMAA8E603V,4,43,35
202324,CTAA89603P,2,20,22
202324,SAAA866064,2,10,16
202324,RMAA8B5015,6,76,57
202324,IMAA813014,4,56,44
202324,CEAA89401P,2,100,103
202324,VEAA80502R,2,21,17
202324,CEAA8AZ033,3,20,19
202324,VAAA86001T,3,31,32
202324,RMAA8F7017,4,47,22
202324,ENAA82703G,1,4,4
202324,CSAA82303T,1,17,8
202324,PTAA81901C,4,46,49
202324,PAAA8BH01E,2,12,10
202324,BGAA868021,2,21,19
202324,NAAA8AN01X,6,59,48
202324,SRAA810022,3,27,29
202324,MOAA060027,6,69,60
202324,CHAA03601C,2,29,16
202324,LUAA843013,5,55,48
202324,RMAA8D7012,3,29,36
202324,NAAA8D7024,4,39,29
202324,APAA83003E,1,11,6
202324,MTAA81103Q,1,7,8
202324,RMAA8A302X,2,16,22
202324,ANAA81705G,2,22,28
202324,NAAA8FQ025,7,80,60
202324,TOAA8BM02T,7,58,63
202324,CSAA87504G,2,18,19
202324,BRAA80502V,1,25,36
202324,FIAA874028,6,68,77
202324,TVAA867024,7,23,12
202324,PAAA840059,2,12,12
202324,PDAA82501V,4,38,42
202324,CZAA83001P,1,11,11
202324,GEAA84802L,2,24,22
202324,LEAA8AP051,2,29,17
202324,LUAA850049,2,27,21
202324,AVAA87903T,4,29,31
202324,TPAA04911G,4,33,35
202324,MSAA80802Q,4,31,36
202324,NAAA8C8029,3,30,25
202324,RMAA8BL01D,4,40,34
202324,COAA81507C,2,23,15
202324,AGAA83001L,9,124,121
202324,MEAA856044,1,13,15
202324,CNAA81902T,3,28,32
202324,PIAA823048,3,20,16
202324,ORAA82807G,1,10,9
202324,CEAA82901G,3,18,22
202324,PEAA81704N,3,33,26
202324,GRAA83303G,1,10,7
202324,PSAA823011,1,9,12
202324,BGAA861015,7,77,84
202324,VEAA84401A,4,47,53
202324,SRAA80508R,4,35,27
202324,CEAA86501P,6,50,53
202324,APAA82105T,2,20,18
202324,NAAA515044,3,24,20
202324,CTAA814025,3,27,32
202324,SOAA80504D,2,15,16
202324,BSAA843014,8,95,67
202324,FRAA81702C,2,24,15
202324,PNAA80802L,3,29,29
202324,TOAA8BT066,2,30,23
202324,PGAA85801B,3,24,9
202324,RNAA81004C,2,18,22
202324,TOAA8A601T,5,65,47
202324,BRAA80102G,3,40,25
202324,FIAA87207T,4,40,54
202324,TOAA84602P,3,26,27
202324,CZAA825028,1,7,5
202324,GEAA84103V,4,46,45
202324,PZAA827014,3,25,21
202324,RGAA815017,3,29,21
202324,PAAA03105G,2,11,21
202324,BAAA045028,5,51,36
202324,CAAA816024,3,26,33
202324,VIAA85701Q,6,59,65
202324,BAAA809024,1,47,31
202324,SAAA8A104T,2,14,18
202324,COAA808013,4,34,39
202324,VAAA873032,3,26,27
202324,ENAA82203C,4,38,30
202324,VVAA818082,1,7,1
202324,SSAA80001T,3,32,27
202324,LTAA82102Q,6,74,61
202324,CRAA809034,1,14,13
202324,PVAA821057,1,15,11
202324,CAAA887026,3,24,17
202324,BGAA84401B,4,47,44
202324,VVAA832011,2,11,16
202324,RCAA853038,2,17,13
202324,SAAA8A801D,8,91,76
202324,BSAA8AK01C,2,18,25
202324,BOAA83302X,2,26,17
202324,RMAA8D0017,3,48,25
202324,CEAA854029,1,8,10
202324,NAAA8CY018,4,24,34
202324,NUAA86203B,3,37,27
202324,BNAA81209D,3,20,22
202324,BSAA85801T,2,27,23
202324,FRAA82606B,1,4,7
202324,PSAA83901E,3,28,32
202324,TOAA899049,1,7,11
202324,CSAA8AJ01D,1,8,4
202324,IMAA80801L,4,52,49
202324,AQAA829075,5,51,38
202324,ATAA815049,2,12,10
202324,UDAA82203X,1,11,6
202324,ANAA84403T,2,18,22
202324,NAAA85802E,2,13,18
202324,MOAA84201G,2,13,14
202324,LUAA827026,3,32,32
202324,ISAA822047,8,80,84
202324,ENAA82102G,3,18,21
202324,ALAA816044,1,10,11
202324,KRAA83204C,1,9,7
202324,PVAA80901C,3,37,44
202324,NAAA8C4033,8,59,60
202324,BNAA854017,2,30,31
202324,RIAA80904Q,1,11,9
202324,NOAA833069,2,26,20
202324,LCAA80502A,2,25,21
202324,PEAA83903D,1,12,9
202324,MIAA880026,4,34,37
202324,FGAA88303B,2,16,15
202324,PAAA86001A,6,61,49
202324,BAAA803025,1,8,10
202324,TEAA84402E,7,77,71
202324,MEAA847016,1,14,13
202324,BIAA81203P,1,6,6
202324,VAAA85801T,5,58,48
202324,TOAA8B9021,1,11,8
202324,MEAA83004X,3,33,28
202324,VRAA860021,2,16,10
202324,PAAA8AQ021,3,28,25
202324,CAAA87702G,4,46,44
202324,RIAA807022,1,3,6
202324,BSAA8AB02D,3,36,29
202324,VIAA813012,3,40,28
202324,FGAA85103X,2,16,15
202324,NAAA8CK02A,5,43,42
202324,NUAA850024,1,9,11
202324,SRAA84002T,4,34,33
202324,SAAA8AZ019,3,53,23
202324,MCAA82801G,2,18,21
202324,RAAA830018,4,47,45
202324,SVAA80103D,2,15,14
202324,ANAA84704A,2,21,19
202324,LUAA850038,3,28,32
202324,NAAA83601L,6,44,48
202324,MCAA80502X,1,0,5
202324,MOAA83401L,5,59,44
202324,BAAA158049,4,33,38
202324,LUAA830022,2,17,12
202324,BAAA18404T,4,42,36
202324,TEAA84203X,1,6,8
202324,RCAA84303N,1,17,7
202324,MEAA842057,2,20,17
202324,BNAA86103C,3,29,36
202324,BGAA8AE01B,4,45,40
202324,NAAA12701Q,3,28,28
202324,CHAA84101V,3,40,37
202324,PZAA85805X,1,10,4
202324,MIAA8BK026,4,37,34
202324,FIAA82203L,1,48,42
202324,CAAA87502X,2,8,12
202324,BAAA16201T,6,47,61
202324,TPAA83301D,3,40,22
202324,FGAA86501Q,2,16,17
202324,NAAA8CF01L,7,75,61
202324,PNAA81402X,3,40,28
202324,MIAA8EP014,4,39,35
202324,SOAA80503C,1,22,10
202324,SRAA836015,3,28,15
202324,CNAA804013,3,31,35
202324,RNAA809048,2,14,17
202324,VRAA878015,5,42,50
202324,AVAA85101X,3,33,22
202324,PAAA81604B,3,24,23
202324,SSAA813054,2,14,14
202324,BAAA175021,4,36,30
202324,TEAA840027,3,39,42
202324,CNAA863031,3,42,42
202324,RCAA839098,2,17,22
202324,NAAA8EF01T,10,86,78
202324,VVAA81802Q,1,10,9
202324,MEAA82503B,1,7,9
202324,ALAA83301P,6,59,79
202324,PZAA872045,1,10,4
202324,CTAA8AB03E,3,46,35
202324,LEAA87001N,3,39,37
202324,CAAA87201B,4,43,33
202324,GOAA81102E,2,12,13
202324,RMAA8DU02G,2,20,14
202324,TPAA82609P,2,16,21
202324,VEAA86802X,4,32,52
202324,SAAA83407N,1,6,4
202324,MIAA8EK022,4,35,36
202324,ORAA81203T,2,19,10
202324,SRAA828049,3,20,31
202324,TOAA89304A,1,14,12
202324,FIAA86303V,3,23,25
202324,MNAA80102N,2,21,25
202324,AQAA823065,1,16,6
202324,MBAA8F601Q,8,43,43
202324,BAAA860018,9,77,94
202324,SSAA83101D,2,26,15
202324,REAA839048,3,29,19
202324,LUAA827015,2,16,25
202324,BAAA17306D,4,44,37
202324,NAAA103028,5,49,43
202324,CHAA84305P,1,12,2
202324,KRAA82402B,2,19,24
202324,MEAA819056,3,33,24
202324,ARAA813043,1,9,9
202324,TOAA86703R,3,23,23
202324,PVAA834037,4,42,44
202324,BGAA81301Q,2,27,22
202324,TRAA809052,1,13,12
202324,LEAA81201N,3,37,38
202324,NAAA8BK01P,9,93,79
202324,MNAA82406E,2,19,19
202324,APAA817012,6,51,70
202324,PNAA827011,1,32,27
202324,MIAA8EH021,5,54,56
202324,NAAA8DL04V,4,32,32
202324,NAAA8EU016,12,87,112
202324,CBAA83303D,2,9,15
202324,VTAA81901X,3,36,29
202324,SPAA807021,3,37,34
202324,PGAA862013,2,21,24
202324,PAAA8AF018,1,4,3
202324,TAAA08302Q,4,41,40
202324,LIAA81503E,3,27,27
202324,BAAA87303C,3,22,37
202324,PAAA820032,2,21,23
202324,RMAA8AQ02G,4,45,54
202324,RGAA009033,3,27,42
202324,CHAA034084,1,9,6
202324,TEAA83501P,1,16,9
202324,ANAA80303G,3,27,22
202324,PIAA83401G,3,29,34
202324,KRAA81707D,1,7,4
202324,PDAA88901T,4,40,40
202324,MEAA81605P,2,24,13
202324,SIAA81502R,1,11,9
202324,LTAA82704R,2,21,31
202324,TVAA867013,4,46,40
202324,TOAA8AU05A,3,41,50
202324,GRAA815043,1,10,2
202324,ENAA06201T,1,9,4
202324,MIAA8AW02V,6,78,61
202324,CTAA8A3029,6,62,51
202324,PAAA840048,2,19,22
202324,FIAA84901E,6,66,61
202324,RMAA8DJ024,2,25,19
202324,VEAA86003A,3,37,29
202324,FGAA85102V,1,9,9
202324,MNAA83502R,1,16,9
202324,SAAA830014,1,13,12
202324,NAAA18702C,3,24,27
202324,CEAA88703N,4,37,34
202324,RCAA83703A,2,13,9
202324,VCAA802068,1,10,5
202324,BNAA804016,2,16,21
202324,SRAA81701Q,3,30,30
202324,CTAA830078,5,46,45
202324,ALAA816022,1,6,6
202324,CLAA827037,3,25,25
202324,TOAA88805X,3,35,41
202324,PGAA870023,2,25,16
202324,PZAA84008T,2,15,22
202324,CTAA8AY03D,2,22,24
202324,LOAA813045,2,12,12
202324,AVAA83702P,2,9,17
202324,PAAA8A903T,2,17,13
202324,BAAA09803T,2,24,14
202324,SPAA80803T,1,12,3
202324,SAAA878037,5,41,44
202324,BAAA82003X,1,11,1
202324,AGAA034022,3,24,22
202324,BNAA86102B,2,20,17
202324,VAAA82301V,2,23,20
202324,PDAA84701Q,4,51,38
202324,LTAA83604G,8,99,76
202324,TOAA8AT01A,9,83,84
202324,RAAA81302G,2,21,20
202324,TVAA859036,1,12,9
202324,GEAA81701X,4,49,33
202324,FIAA861037,2,18,10
202324,LEAA89701N,2,20,18
202324,MIAA849026,4,43,40
202324,AVAA86202B,1,8,7
202324,BOAA81202V,2,23,22
202324,NAAA8B302G,3,24,22
202324,CNAA85804E,2,22,20
202324,NAAA23601B,4,34,41
202324,MEAA877012,4,47,48
202324,PAAA83401T,8,63,65
202324,BSAA82502G,4,28,40
202324,FRAA80307Q,2,15,13
202324,RNAA018044,2,18,19
202324,CSAA88408E,1,7,15
202324,SSAA813032,2,11,14
202324,CEAA898012,12,107,98
202324,UDAA85102V,3,7,13
202324,CTAA04202A,10,116,132
202324,PIAA828029,2,17,18
202324,KRAA811018,11,119,112
202324,AQAA84604Q,3,38,33
202324,SIAA81105L,3,35,32
202324,PTAA82207E,1,8,11
202324,TOAA8AR02A,3,36,24
202324,PCAA812016,6,67,73
202324,FIAA854034,2,16,14
202324,AVAA87005D,1,10,13
202324,NAAA8B0013,4,41,23
202324,APAA83501G,6,81,67
202324,BNAA82701V,3,20,25
202324,TOAA828058,1,7,8
202324,VBAA81601A,1,10,7
202324,RMAA8AB024,2,27,27
202324,CTAA821039,1,16,10
202324,BRAA83501N,6,56,49
202324,NAAA8G0036,5,41,41
202324,TOAA88006A,1,9,4
202324,CSAA89207C,1,10,12
202324,LUAA81304A,2,24,24
202324,FIAA82103R,2,18,23
202324,BAAA8AA013,5,65,57
202324,CAAA824089,1,13,9
202324,RMAA8BY03P,5,45,31
202324,VEAA832014,2,29,22
202324,CSAA8AM077,2,19,13
202324,PDAA86301N,3,43,33
202324,PEAA822045,1,4,5
202324,CSAA864023,1,8,4
202324,APAA840046,2,17,25
202324,RMAA846038,2,23,20
202324,CRAA82601Q,4,36,44
202324,PSAA831054,2,13,15
202324,NAAA8AR02C,3,25,19
202324,LCAA823042,4,50,45
202324,BAAA8AA035,4,44,41
202324,CNAA85002T,2,26,18
202324,PNAA80901B,2,26,23
202324,CSAA59001X,1,11,3
202324,BNAA825017,2,23,16
202324,MTAA81701L,1,7,5
202324,CTAA81905B,3,26,26
202324,SAAA8BD03V,3,30,30
202324,TOAA8BY014,6,60,68
202324,TOAA880015,1,11,7
202324,ATAA80503N,2,14,15
202324,AQAA83505A,1,11,11
202324,CZAA839048,2,25,20
202324,MBAA8BZ01N,7,97,83
202324,CBAA80901E,3,25,23
202324,TPAA099026,6,62,63
202324,BAAA06403P,3,42,40
202324,RCAA84803R,1,8,13
202324,FRAA86105N,2,16,18
202324,CAAA823049,2,19,14
202324,TOAA82002E,3,35,22
202324,MTAA82902X,4,56,30
202324,PRAA81604D,1,16,11
202324,NUAA850013,1,9,12
202324,FOAA813022,2,26,23
202324,PIAA824055,1,9,12
202324,SIAA805037,3,39,28
202324,PEAA82002B,4,43,46
202324,CSAA85701V,1,15,14
202324,CRAA81302P,1,5,7
202324,CAAA840032,3,30,29
202324,BOAA82701G,4,52,44
202324,PGAA040028,1,13,7
202324,IMAA81603N,3,35,43
202324,CNAA84903P,1,8,8
202324,TOAA82102A,2,14,18
202324,VAAA813018,4,59,40
202324,TAAA84801A,9,76,88
202324,BSAA807022,2,16,26
202324,CTAA81603T,2,13,12
202324,SOAA81903A,3,23,34
202324,BSAA86903A,2,19,24
202324,FRAA830052,3,25,41
202324,CSAA83101P,2,18,20
202324,VRAA856018,4,55,46
202324,TSAA800053,4,15,5
202324,CBAA827047,2,12,11
202324,RGAA816035,3,32,31
202324,CTAA86706T,2,23,9
202324,VIAA86003N,3,38,28
202324,UDAA84302X,3,27,25
202324,RMAA87201P,10,80,98
202324,VAAA87602C,3,34,26
202324,PAAA825013,3,31,24
202324,SSAA80201D,2,19,16
202324,SAAA8CA021,2,20,28
202324,ARAA818013,5,56,47
202324,CSAA85405G,3,22,34
202324,PCAA00803N,4,47,49
202324,CRAA82101L,3,41,31
202324,LEAA89601T,5,49,45
202324,MCAA82704V,3,34,23
202324,PGAA05201D,4,39,46
202324,LUAA84703C,3,32,32
202324,CRAA82304B,1,9,15
202324,NAAA8FN02N,6,51,36
202324,ATAA809031,2,40,18
202324,AQAA83303L,2,19,10
202324,UDAA827033,2,14,10
202324,MBAA88301D,7,58,56
202324,CAAA8AB061,1,8,7
202324,MOAA81701V,3,32,38
202324,CTAA88803Q,4,34,36
202324,SSAA80302A,1,4,8
202324,FRAA85506B,3,27,36
202324,RMAA8BC02E,1,8,10
202324,PRAA809028,1,28,17
202324,FOAA817018,1,12,16
202324,CNAA83705E,1,10,11
202324,CHAA82603V,2,11,20
202324,PIAA82703E,4,53,44
202324,RMAA8GP02V,6,40,40
202324,ALAA824032,3,35,31
202324,PGAA841023,2,29,9
202324,CSAA852083,3,15,10
202324,VRAA873012,3,32,31
202324,CZAA87203V,1,8,17
202324,PGAA03602L,1,36,33
202324,TEAA825069,2,19,20
202324,BNAA855035,1,8,8
202324,RIAA82301V,4,41,37
202324,VRAA89801A,3,35,30
202324,PGAA84203X,1,5,5
202324,RNAA816029,2,25,19
202324,PZAA85201R,2,17,14
202324,BRAA81002A,3,36,41
202324,FIAA876075,3,38,28
202324,RMAA838017,1,12,8
202324,CZAA82402C,1,5,4
202324,PAAA88504T,3,21,21
202324,SVAA80604N,1,12,7
202324,MBAA86801B,9,116,89
202324,TSAA806063,1,6,9
202324,RGAA82501T,6,62,85
202324,TPAA82507R,2,21,13
202324,VIAA871012,3,33,22
202324,AGAA83602L,5,51,59
202324,MEAA849052,1,5,0
202324,CEAA81501N,6,37,41
202324,FGAA06002P,3,28,28
202324,CSAA851076,1,7,6
202324,TSAA820014,1,3,10
202324,CAAA89601X,3,28,16
202324,BAAA83301X,4,54,29
202324,FGAA82301N,2,13,16
202324,CHAA82002V,3,32,18
202324,CEAA84502E,8,70,77
202324,RCAA812021,2,12,17
202324,NAAA8D8042,1,8,14
202324,SOAA81103Q,1,12,10
202324,AGAA863021,2,18,18
202324,BSAA849013,6,66,50
202324,TEAA81903V,1,8,11
202324,PGAA85105R,1,9,8
202324,ATAA80501G,1,3,11
202324,LIAA824017,3,37,35
202324,GOAA806023,2,19,21
202324,MBAA83901B,5,67,49
202324,TPAA82106C,9,95,71
202324,FRAA850068,3,17,11
202324,SRAA01310X,4,34,37
202324,RMAA89403N,1,9,10
202324,NAAA139023,9,79,75
202324,NAAA8ER03B,3,27,24
202324,VCAA802057,1,6,11
202324,CNAA833024,1,8,9
202324,TEAA819051,1,12,7
202324,VVAA81205X,2,19,12
202324,LTAA81503D,3,21,23
202324,PZAA878077,1,3,10
202324,TSAA818036,1,10,7
202324,CZAA86704C,10,67,63
202324,PCAA81702A,3,48,24
202324,FIAA83503P,5,44,56
202324,TAAA843039,4,51,43
202324,BAAA846045,4,43,32
202324,TPAA83702T,3,29,19
202324,REAA821021,5,49,38
202324,BOAA882025,2,20,21
202324,BNAA86003L,1,15,12
202324,CBAA851044,1,13,6
202324,ORAA82203C,2,13,16
202324,LCAA815021,2,22,23
202324,RNAA811048,1,4,6
202324,VRAA84101E,4,40,33
202324,NOAA80904A,2,20,17
202324,MIAA89002R,5,45,65
202324,PAAA87301C,4,36,37
202324,TOAA86203N,5,54,40
202324,SSAA838029,1,4,4
202324,MNAA818045,4,49,54
202324,CRAA80004P,2,23,33
202324,CSAA8AJ03G,2,21,21
202324,VAAA87502L,3,38,28
202324,NAAA8EK01E,6,46,49
202324,FEAA82505V,1,14,12
202324,TSAA81603E,1,12,21
202324,CZAA86401T,2,19,17
202324,ATAA81401A,8,87,83
202324,PZAA821059,1,3,6
202324,TRAA815026,2,25,23
202324,RCAA86901Q,5,64,54
202324,SAAA8AV045,1,7,8
202324,CHAA817045,2,19,18
202324,CEAA897016,10,96,86
202324,RIAA81701G,2,23,30
202324,CBAA849033,4,25,14
202324,NOAA80701G,3,32,41
202324,FGAA87501A,2,11,8
202324,FOAA80304D,1,13,9
202324,LIAA81902R,3,24,20
202324,PAAA870011,9,70,95
202324,MEAA89902X,2,14,14
202324,TAAA83201R,6,63,47
202324,MCAA812012,1,8,12
202324,BAAA87702P,2,22,23
202324,SAAA8A302B,3,27,28
202324,MNAA804069,3,37,32
202324,LTAA80104L,2,26,22
202324,NAAA17301D,5,40,44
202324,MEAA83904A,2,19,19
202324,BLAA830036,4,27,53
202324,CLAA01106T,3,28,20
202324,TOAA8AZ02A,4,47,43
202324,GRAA82002C,1,6,8
202324,PZAA820019,2,12,14
202324,SAAA8AS03L,7,85,56
202324,FGAA84301V,4,48,40
202324,MOAA03602A,3,33,27
202324,VEAA83001C,3,31,28
202324,PNAA82804X,2,20,26
202324,CEAA8A8059,2,10,14
202324,NAAA8DV01B,3,21,28
202324,UDAA84001B,3,16,20
202324,ENAA81701V,2,22,10
202324,ALAA81804Q,1,14,6
202324,PIAA81301E,1,12,12
202324,NOAA814071,2,23,22
202324,LOAA81705D,2,28,17
202324,TAAA802011,4,36,34
202324,UDAA85205T,2,23,15
202324,TEAA84502A,3,31,21
202324,SAAA89201B,6,70,65
202324,NAAA21407R,4,33,34
202324,POAA81201X,2,20,24
202324,MEAA872064,1,11,9
202324,BLAA81701N,2,19,16
202324,FEAA81701Q,3,30,28
202324,CSAA873051,2,20,17
202324,LTAA84101X,5,58,46
202324,CZAA85910R,1,5,8
202324,RAAA807028,1,9,5
202324,TVAA87001V,4,46,36
202324,BAAA832025,5,46,38
202324,RMAA8DZ07X,1,5,7
202324,RCAA874039,3,29,24
202324,SAAA8AQ07Q,1,11,9
202324,CAAA823038,2,16,9
202324,CHAA811024,4,51,37
202324,CEAA89302X,7,47,69
202324,ORAA80601C,3,30,29
202324,CSAA59102R,1,3,8
202324,CLAA83103V,2,19,21
202324,VIAA88702L,1,6,12
202324,PTAA81803P,1,15,8
202324,MIAA8AR01T,4,38,29
202324,VRAA86901A,2,15,16
202324,LOAA81501N,3,31,25
202324,AVAA84103B,4,35,32
202324,NAAA8AM03T,2,21,18
202324,MNAA80803D,5,61,58
202324,NAAA185106,5,40,47
202324,BAAA825022,5,45,57
202324,MEAA869024,4,32,24
202324,CTAA04804B,1,12,7
202324,FOAA80305E,3,39,31
202324,ALAA82805B,2,24,23
202324,SSAA85202G,2,19,23
202324,LEAA8AP03V,1,12,13
202324,MIAA85401L,3,32,36
202324,AVAA87404Q,1,9,8
202324,PGAA02310X,4,35,56
202324,CAAA817031,1,6,11
202324,MIAA8EQ021,6,73,59
202324,VEAA82303B,4,41,37
202324,UDAA84301V,5,57,51
202324,NAAA8GD02C,8,60,64
202324,ANAA830052,3,30,45
202324,NUAA87903R,2,33,12
202324,VTAA82401B,4,41,32
202324,SAAA8BJ05D,2,22,20
202324,SSAA800063,2,14,13
202324,ARAA83503V,4,50,38
202324,FIAA824038,3,35,22
202324,TAAA810021,4,42,28
202324,SSAA820024,1,6,4
202324,BAAA89404E,4,43,26
202324,MEAA876049,2,15,10
202324,BLAA822015,2,16,26
202324,RMAA8FJ029,4,38,34
202324,PGAA81401N,2,19,19
202324,AQAA850018,1,13,5
202324,TOAA8BT055,2,26,20
202324,NAAA8GN039,3,16,24
202324,PVAA827023,5,76,55
202324,CAAA8AB05X,1,5,10
202324,RCAA868054,2,16,26
202324,MNAA83001L,1,9,5
202324,CAAA81301G,4,45,34
202324,BOAA860028,2,20,17
202324,VEAA81501A,5,55,52
202324,RCAA84405G,1,13,11
202324,MTAA82601B,3,20,24
202324,VTAA809019,4,42,45
202324,SAAA8BH047,1,11,13
202324,CRAA80504T,4,42,43
202324,LEAA860024,4,49,40
202324,TPAA80903P,2,19,12
202324,RCAA853027,9,97,94
202324,MNAA804025,2,25,13
202324,BOAA81901L,2,21,12
202324,LUAA84504T,3,33,29
202324,AGAA81301V,3,20,35
202324,TOAA81304D,1,7,3
202324,NUAA86202A,2,18,23
202324,CNAA826032,2,26,22
202324,PDAA87101L,2,16,17
202324,LTAA832015,5,58,48
202324,MIAA8D701D,4,49,41
202324,APAA841053,2,18,11
202324,LEAA8AD019,2,24,20
202324,MIAA872016,3,19,36
202324,CBAA81704L,1,4,7
202324,CTAA85502B,1,9,9
202324,LEAA81301D,3,34,28
202324,MNAA82701R,4,46,40
202324,ISAA81207Q,1,8,12
202324,VEAA80602L,1,25,20
202324,NAAA8DT03T,3,33,25
202324,UDAA839017,3,30,32
202324,SAAA05301T,2,19,22
202324,ANAA82004A,2,19,25
202324,VTAA819043,1,16,11
202324,SAAA8BF01C,1,6,11
202324,CSAA83207R,1,2,5
202324,TOAA85403P,4,34,50
202324,TAAA08402G,2,20,21
202324,GEAA85402X,3,29,34
202324,BGAA804022,3,8,9
202324,TPAA806037,2,17,14
202324,COAA824011,4,49,48
202324,PRAA817049,3,35,22
202324,NAAA8DW039,4,35,33
202324,NUAA85403C,1,4,7
202324,RMAA8FA018,5,46,51
202324,SIAA81603N,3,31,36
202324,RAAA80501G,3,31,34
202324,PCAA00207V,2,13,19
202324,CTAA8AU08B,1,8,5
202324,VIAA84002B,3,36,30
202324,TRAA00402R,1,12,12
202324,SRAA814018,8,97,73
202324,BOAA84802N,3,27,26
202324,REAA842011,1,13,9
202324,PGAA06001C,3,36,31
202324,VCAA81702T,1,2,4
202324,ROAA80501E,3,37,22
202324,BSAA813018,4,32,33
202324,CSAA831105,2,19,9
202324,TOAA8AA06X,3,31,25
202324,MIAA8AQ03G,5,51,50
202324,TOAA84003R,3,31,29
202324,CTAA89601L,6,57,45
202324,NAAA15205L,7,61,59
202324,NAAA8CK019,4,29,43
202324,COAA81902E,3,32,18
202324,CSAA8AT037,2,19,25
202324,RMAA8F603D,2,29,16
202324,PGAA83401V,2,25,21
202324,ARAA83101D,2,20,18
202324,PVAA818039,5,66,44
202324,PCAA806031,3,34,25
202324,MIAA8C802Q,5,32,45
202324,CTAA8AT018,3,25,43
202324,LEAA89803G,4,49,45
202324,PSAA83404E,1,8,14
202324,MIAA85303V,2,15,29
202324,AVAA863049,5,45,50
202324,TSAA800031,2,11,9
202324,PAAA03211P,4,56,33
202324,VIAA86001G,3,32,31
202324,SAAA87104D,1,15,7
202324,APAA83002D,1,10,9
202324,MTAA81101N,2,23,18
202324,ROAA82003P,1,17,9
202324,CNAA816019,1,8,6
202324,NAAA8FQ014,6,56,46
202324,SSAA800041,2,22,13
202324,TOAA8A803G,5,50,32
202324,PTAA80603C,2,20,15
202324,ATAA81101V,1,13,6
202324,BRAA80501T,3,42,44
202324,FIAA874017,4,52,44
202324,TOAA849059,1,8,12
202324,NAAA87901E,4,40,41
202324,BOAA80502Q,3,32,37
202324,RMAA8BJ02V,2,13,12
202324,CHAA817034,2,19,21
202324,NAAA8D1014,6,59,41
202324,AGAA82904G,9,99,80
202324,RIAA81602R,4,45,46
202324,AGAA85601R,4,40,51
202324,FOAA818025,1,14,8
202324,RMAA8GQ02P,3,27,29
202324,PEAA81702G,5,60,58
202324,CSAA877025,3,34,23
202324,CTAA8AR06C,1,12,14
202324,PAAA86901R,8,89,79
