id_voto,id_studente,id_docente,materia,voto
VOT4832,STU2196,DOC0117,Scienze,9
VOT4833,STU2196,DOC0119,Matematica,7
VOT4834,STU2196,DOC0119,Matematica,6
VOT4835,STU2196,DOC0120,Storia,7
VOT4836,STU2196,DOC0120,Storia,8
VOT4837,STU2197,DOC0117,Scienze,5
VOT4838,STU2197,DOC0117,Scienze,6
VOT4839,STU2197,DOC0119,Matematica,7
VOT4840,STU2197,DOC0119,Matematica,7
VOT4841,STU2197,DOC0120,Storia,3
VOT4842,STU2197,DOC0120,Storia,6
VOT4843,STU2198,DOC0117,Scienze,6
VOT4844,STU2198,DOC0117,Scienze,8
VOT4845,STU2198,DOC0119,Matematica,4
VOT4846,STU2198,DOC0119,Matematica,7
VOT4847,STU2198,DOC0120,Storia,8
VOT4848,STU2198,DOC0120,Storia,7
VOT4849,STU2199,DOC0117,Scienze,7
VOT4850,STU2199,DOC0117,Scienze,8
VOT4851,STU2199,DOC0119,Matematica,6
VOT4852,STU2199,DOC0119,Matematica,5
VOT4853,STU2199,DOC0120,Storia,6
VOT4854,STU2199,DOC0120,Storia,7
VOT4855,STU2200,DOC0117,Scienze,6
VOT4856,STU2200,DOC0117,Scienze,6
VOT4857,STU2200,DOC0119,Matematica,5
VOT4858,STU2200,DOC0119,Matematica,6
VOT4859,STU2200,DOC0120,Storia,4
VOT4860,STU2200,DOC0120,Storia,5
VOT4861,STU2201,DOC0117,Scienze,7
VOT4862,STU2201,DOC0117,Scienze,7
VOT4863,STU2201,DOC0119,Matematica,7
VOT4864,STU2201,DOC0119,Matematica,7
VOT4865,STU2201,DOC0120,Storia,7
VOT4866,STU2201,DOC0120,Storia,6
VOT4867,STU2202,DOC0117,Scienze,9
VOT4868,STU2202,DOC0117,Scienze,6
VOT4869,STU2202,DOC0119,Matematica,7
VOT4870,STU2202,DOC0119,Matematica,9
VOT4871,STU2202,DOC0120,Storia,6
VOT4872,STU2202,DOC0120,Storia,6
VOT4873,STU2203,DOC0117,Scienze,6
VOT4874,STU2203,DOC0117,Scienze,5
VOT4875,STU2203,DOC0119,Matematica,4
VOT4876,STU2203,DOC0119,Matematica,4
VOT4877,STU2203,DOC0120,Storia,7
VOT4878,STU2203,DOC0120,Storia,6
VOT4879,STU2204,DOC0117,Scienze,8
VOT4880,STU2204,DOC0117,Scienze,6
VOT4881,STU2204,DOC0119,Matematica,7
VOT4882,STU2204,DOC0119,Matematica,7
VOT4883,STU2204,DOC0120,Storia,8
VOT4884,STU2204,DOC0120,Storia,6
VOT4885,STU2205,DOC0117,Scienze,7
VOT4886,STU2205,DOC0117,Scienze,6
VOT4887,STU2205,DOC0119,Matematica,5
VOT4888,STU2205,DOC0119,Matematica,9
VOT4889,STU2205,DOC0120,Storia,6
VOT4890,STU2205,DOC0120,Storia,8
VOT4891,STU2206,DOC0117,Scienze,7
VOT4892,STU2206,DOC0117,Scienze,5
VOT4893,STU2206,DOC0119,Matematica,6
VOT4894,STU2206,DOC0119,Matematica,6
VOT4895,STU2206,DOC0120,Storia,6
VOT4896,STU2206,DOC0120,Storia,8
VOT4897,STU2207,DOC0117,Scienze,7
VOT4898,STU2207,DOC0117,Scienze,6
VOT4899,STU2207,DOC0119,Matematica,9
VOT4900,STU2207,DOC0119,Matematica,8
VOT4901,STU2207,DOC0120,Storia,6
VOT4902,STU2207,DOC0120,Storia,8
VOT4903,STU2208,DOC0117,Scienze,6
VOT4904,STU2208,DOC0117,Scienze,5
VOT4905,STU2208,DOC0119,Matematica,7
VOT4906,STU2208,DOC0119,Matematica,7
VOT4907,STU2208,DOC0120,Storia,6
VOT4908,STU2208,DOC0120,Storia,4
VOT4909,STU2209,DOC0117,Scienze,6
VOT4910,STU2209,DOC0117,Scienze,5
VOT4911,STU2209,DOC0119,Matematica,8
VOT4912,STU2209,DOC0119,Matematica,9
VOT4913,STU2209,DOC0120,Storia,8
VOT4914,STU2209,DOC0120,Storia,7
VOT4915,STU2210,DOC0117,Scienze,6
VOT4916,STU2210,DOC0117,Scienze,5
VOT4917,STU2210,DOC0119,Matematica,6
VOT4918,STU2210,DOC0119,Matematica,5
VOT4919,STU2210,DOC0120,Storia,7
VOT4920,STU2210,DOC0120,Storia,7
VOT4921,STU2211,DOC0117,Scienze,6
VOT4922,STU2211,DOC0117,Scienze,6
VOT4923,STU2211,DOC0119,Matematica,8
VOT4924,STU2211,DOC0119,Matematica,6
VOT4925,STU2211,DOC0120,Storia,6
VOT4926,STU2211,DOC0120,Storia,6
VOT4927,STU2212,DOC0116,Italiano,4
VOT4928,STU2212,DOC0116,Italiano,8
VOT4929,STU2212,DOC0118,Educazione Fisica,7
VOT4930,STU2212,DOC0118,Educazione Fisica,7
VOT4931,STU2213,DOC0116,Italiano,8
VOT4932,STU2213,DOC0116,Italiano,9
VOT4933,STU2213,DOC0118,Educazione Fisica,6
VOT4934,STU2213,DOC0118,Educazione Fisica,8
VOT4935,STU2214,DOC0116,Italiano,5
VOT4936,STU2214,DOC0116,Italiano,5
VOT4937,STU2214,DOC0118,Educazione Fisica,8
VOT4938,STU2214,DOC0118,Educazione Fisica,8
VOT4939,STU2215,DOC0116,Italiano,5
VOT4940,STU2215,DOC0116,Italiano,4
VOT4941,STU2215,DOC0118,Educazione Fisica,5
VOT4942,STU2215,DOC0118,Educazione Fisica,7
VOT4943,STU2216,DOC0116,Italiano,10
VOT4944,STU2216,DOC0116,Italiano,5
VOT4945,STU2216,DOC0118,Educazione Fisica,5
VOT4946,STU2216,DOC0118,Educazione Fisica,8
VOT4947,STU2217,DOC0116,Italiano,6
VOT4948,STU2217,DOC0116,Italiano,5
VOT4949,STU2217,DOC0118,Educazione Fisica,7
VOT4950,STU2217,DOC0118,Educazione Fisica,6
VOT4951,STU2218,DOC0116,Italiano,7
VOT4952,STU2218,DOC0116,Italiano,7
VOT4953,STU2218,DOC0118,Educazione Fisica,7
VOT4954,STU2218,DOC0118,Educazione Fisica,6
VOT4955,STU2219,DOC0116,Italiano,3
VOT4956,STU2219,DOC0116,Italiano,8
VOT4957,STU2219,DOC0118,Educazione Fisica,5
VOT4958,STU2219,DOC0118,Educazione Fisica,6
VOT4959,STU2220,DOC0116,Italiano,6
VOT4960,STU2220,DOC0116,Italiano,4
VOT4961,STU2220,DOC0118,Educazione Fisica,6
VOT4962,STU2220,DOC0118,Educazione Fisica,4
VOT4963,STU2221,DOC0116,Italiano,5
VOT4964,STU2221,DOC0116,Italiano,7
VOT4965,STU2221,DOC0118,Educazione Fisica,7
VOT4966,STU2221,DOC0118,Educazione Fisica,6
VOT4967,STU2222,DOC0116,Italiano,8
VOT4968,STU2222,DOC0116,Italiano,6
VOT4969,STU2222,DOC0118,Educazione Fisica,5
VOT4970,STU2222,DOC0118,Educazione Fisica,4
VOT4971,STU2223,DOC0116,Italiano,8
VOT4972,STU2223,DOC0116,Italiano,7
VOT4973,STU2223,DOC0118,Educazione Fisica,6
VOT4974,STU2223,DOC0118,Educazione Fisica,8
VOT4975,STU2224,DOC0116,Italiano,8
VOT4976,STU2224,DOC0116,Italiano,7
VOT4977,STU2224,DOC0118,Educazione Fisica,8
VOT4978,STU2224,DOC0118,Educazione Fisica,8
VOT4979,STU2225,DOC0116,Italiano,7
VOT4980,STU2225,DOC0116,Italiano,6
VOT4981,STU2225,DOC0118,Educazione Fisica,6
VOT4982,STU2225,DOC0118,Educazione Fisica,7
VOT4983,STU2226,DOC0116,Italiano,7
VOT4984,STU2226,DOC0116,Italiano,7
VOT4985,STU2226,DOC0118,Educazione Fisica,7
VOT4986,STU2226,DOC0118,Educazione Fisica,6
VOT4987,STU2227,DOC0116,Italiano,6
VOT4988,STU2227,DOC0116,Italiano,9
VOT4989,STU2227,DOC0118,Educazione Fisica,8
VOT4990,STU2227,DOC0118,Educazione Fisica,6
VOT4991,STU2228,DOC0116,Italiano,7
VOT4992,STU2228,DOC0116,Italiano,8
VOT4993,STU2228,DOC0118,Educazione Fisica,9
VOT4994,STU2228,DOC0118,Educazione Fisica,6
VOT4995,STU2229,DOC0116,Italiano,7
VOT4996,STU2229,DOC0116,Italiano,3
VOT4997,STU2229,DOC0118,Educazione Fisica,6
VOT4998,STU2229,DOC0118,Educazione Fisica,7
VOT4999,STU2230,DOC0116,Italiano,5
VOT5000,STU2230,DOC0116,Italiano,6
VOT5001,STU2230,DOC0118,Educazione Fisica,6
VOT5002,STU2230,DOC0118,Educazione Fisica,6
VOT5003,STU2231,DOC0116,Italiano,7
VOT5004,STU2231,DOC0116,Italiano,6
VOT5005,STU2231,DOC0118,Educazione Fisica,8
VOT5006,STU2231,DOC0118,Educazione Fisica,7
VOT5007,STU2232,DOC0111,Matematica,8
VOT5008,STU2232,DOC0111,Matematica,6
VOT5009,STU2232,DOC0114,Storia,10
VOT5010,STU2232,DOC0114,Storia,6
VOT5011,STU2232,DOC0115,Scienze,5
VOT5012,STU2232,DOC0115,Scienze,8
VOT5013,STU2233,DOC0111,Matematica,6
VOT5014,STU2233,DOC0111,Matematica,7
VOT5015,STU2233,DOC0114,Storia,4
VOT5016,STU2233,DOC0114,Storia,8
VOT5017,STU2233,DOC0115,Scienze,7
VOT5018,STU2233,DOC0115,Scienze,5
VOT5019,STU2234,DOC0111,Matematica,3
VOT5020,STU2234,DOC0111,Matematica,8
VOT5021,STU2234,DOC0114,Storia,6
VOT5022,STU2234,DOC0114,Storia,7
VOT5023,STU2234,DOC0115,Scienze,9
VOT5024,STU2234,DOC0115,Scienze,9
VOT5025,STU2235,DOC0111,Matematica,7
VOT5026,STU2235,DOC0111,Matematica,6
VOT5027,STU2235,DOC0114,Storia,8
VOT5028,STU2235,DOC0114,Storia,7
VOT5029,STU2235,DOC0115,Scienze,9
VOT5030,STU2235,DOC0115,Scienze,7
VOT5031,STU2236,DOC0111,Matematica,6
VOT5032,STU2236,DOC0111,Matematica,4
VOT5033,STU2236,DOC0114,Storia,5
VOT5034,STU2236,DOC0114,Storia,7
VOT5035,STU2236,DOC0115,Scienze,6
VOT5036,STU2236,DOC0115,Scienze,8
VOT5037,STU2237,DOC0111,Matematica,9
VOT5038,STU2237,DOC0111,Matematica,7
VOT5039,STU2237,DOC0114,Storia,6
VOT5040,STU2237,DOC0114,Storia,9
VOT5041,STU2237,DOC0115,Scienze,7
VOT5042,STU2237,DOC0115,Scienze,8
VOT5043,STU2238,DOC0111,Matematica,8
VOT5044,STU2238,DOC0111,Matematica,8
VOT5045,STU2238,DOC0114,Storia,9
VOT5046,STU2238,DOC0114,Storia,5
VOT5047,STU2238,DOC0115,Scienze,10
VOT5048,STU2238,DOC0115,Scienze,5
VOT5049,STU2239,DOC0111,Matematica,7
VOT5050,STU2239,DOC0111,Matematica,7
VOT5051,STU2239,DOC0114,Storia,7
VOT5052,STU2239,DOC0114,Storia,6
VOT5053,STU2239,DOC0115,Scienze,9
VOT5054,STU2239,DOC0115,Scienze,7
VOT5055,STU2240,DOC0111,Matematica,7
VOT5056,STU2240,DOC0111,Matematica,7
VOT5057,STU2240,DOC0114,Storia,8
VOT5058,STU2240,DOC0114,Storia,9
VOT5059,STU2240,DOC0115,Scienze,7
VOT5060,STU2240,DOC0115,Scienze,6
VOT5061,STU2241,DOC0111,Matematica,8
VOT5062,STU2241,DOC0111,Matematica,7
VOT5063,STU2241,DOC0114,Storia,6
VOT5064,STU2241,DOC0114,Storia,7
VOT5065,STU2241,DOC0115,Scienze,7
VOT5066,STU2241,DOC0115,Scienze,6
VOT5067,STU2242,DOC0111,Matematica,5
VOT5068,STU2242,DOC0111,Matematica,5
VOT5069,STU2242,DOC0114,Storia,5
VOT5070,STU2242,DOC0114,Storia,6
VOT5071,STU2242,DOC0115,Scienze,7
VOT5072,STU2242,DOC0115,Scienze,4
VOT5073,STU2243,DOC0111,Matematica,8
VOT5074,STU2243,DOC0111,Matematica,9
VOT5075,STU2243,DOC0114,Storia,8
VOT5076,STU2243,DOC0114,Storia,10
VOT5077,STU2243,DOC0115,Scienze,7
VOT5078,STU2243,DOC0115,Scienze,10
VOT5079,STU2244,DOC0111,Matematica,9
VOT5080,STU2244,DOC0111,Matematica,6
VOT5081,STU2244,DOC0114,Storia,4
VOT5082,STU2244,DOC0114,Storia,10
VOT5083,STU2244,DOC0115,Scienze,7
VOT5084,STU2244,DOC0115,Scienze,7
VOT5085,STU2245,DOC0111,Matematica,6
VOT5086,STU2245,DOC0111,Matematica,5
VOT5087,STU2245,DOC0114,Storia,6
VOT5088,STU2245,DOC0114,Storia,8
VOT5089,STU2245,DOC0115,Scienze,5
VOT5090,STU2245,DOC0115,Scienze,5
VOT5091,STU2246,DOC0111,Matematica,5
VOT5092,STU2246,DOC0111,Matematica,7
VOT5093,STU2246,DOC0114,Storia,4
VOT5094,STU2246,DOC0114,Storia,7
VOT5095,STU2246,DOC0115,Scienze,6
VOT5096,STU2246,DOC0115,Scienze,8
VOT5097,STU2247,DOC0113,Educazione Fisica,5
VOT5098,STU2247,DOC0113,Educazione Fisica,9
VOT5099,STU2247,DOC0115,Scienze,7
VOT5100,STU2247,DOC0115,Scienze,8
VOT5101,STU2248,DOC0113,Educazione Fisica,5
VOT5102,STU2248,DOC0113,Educazione Fisica,5
VOT5103,STU2248,DOC0115,Scienze,7
VOT5104,STU2248,DOC0115,Scienze,5
VOT5105,STU2249,DOC0113,Educazione Fisica,8
VOT5106,STU2249,DOC0113,Educazione Fisica,5
VOT5107,STU2249,DOC0115,Scienze,9
VOT5108,STU2249,DOC0115,Scienze,7
VOT5109,STU2250,DOC0113,Educazione Fisica,5
VOT5110,STU2250,DOC0113,Educazione Fisica,8
VOT5111,STU2250,DOC0115,Scienze,9
VOT5112,STU2250,DOC0115,Scienze,8
VOT5113,STU2251,DOC0113,Educazione Fisica,6
VOT5114,STU2251,DOC0113,Educazione Fisica,6
VOT5115,STU2251,DOC0115,Scienze,7
VOT5116,STU2251,DOC0115,Scienze,5
VOT5117,STU2252,DOC0113,Educazione Fisica,9
VOT5118,STU2252,DOC0113,Educazione Fisica,4
VOT5119,STU2252,DOC0115,Scienze,6
VOT5120,STU2252,DOC0115,Scienze,8
VOT5121,STU2253,DOC0113,Educazione Fisica,6
VOT5122,STU2253,DOC0113,Educazione Fisica,7
VOT5123,STU2253,DOC0115,Scienze,9
VOT5124,STU2253,DOC0115,Scienze,3
VOT5125,STU2254,DOC0113,Educazione Fisica,5
VOT5126,STU2254,DOC0113,Educazione Fisica,9
VOT5127,STU2254,DOC0115,Scienze,6
VOT5128,STU2254,DOC0115,Scienze,7
VOT5129,STU2255,DOC0113,Educazione Fisica,6
VOT5130,STU2255,DOC0113,Educazione Fisica,7
VOT5131,STU2255,DOC0115,Scienze,6
VOT5132,STU2255,DOC0115,Scienze,7
VOT5133,STU2256,DOC0113,Educazione Fisica,8
VOT5134,STU2256,DOC0113,Educazione Fisica,4
VOT5135,STU2256,DOC0115,Scienze,4
VOT5136,STU2256,DOC0115,Scienze,10
VOT5137,STU2257,DOC0113,Educazione Fisica,5
VOT5138,STU2257,DOC0113,Educazione Fisica,6
VOT5139,STU2257,DOC0115,Scienze,9
VOT5140,STU2257,DOC0115,Scienze,9
VOT5141,STU2258,DOC0113,Educazione Fisica,9
VOT5142,STU2258,DOC0113,Educazione Fisica,9
VOT5143,STU2258,DOC0115,Scienze,8
VOT5144,STU2258,DOC0115,Scienze,7
VOT5145,STU2259,DOC0113,Educazione Fisica,7
VOT5146,STU2259,DOC0113,Educazione Fisica,6
VOT5147,STU2259,DOC0115,Scienze,6
VOT5148,STU2259,DOC0115,Scienze,6
VOT5149,STU2260,DOC0113,Educazione Fisica,4
VOT5150,STU2260,DOC0113,Educazione Fisica,7
VOT5151,STU2260,DOC0115,Scienze,9
VOT5152,STU2260,DOC0115,Scienze,5
VOT5153,STU2261,DOC0113,Educazione Fisica,4
VOT5154,STU2261,DOC0113,Educazione Fisica,4
VOT5155,STU2261,DOC0115,Scienze,7
VOT5156,STU2261,DOC0115,Scienze,7
VOT5157,STU2262,DOC0111,Matematica,8
VOT5158,STU2262,DOC0111,Matematica,5
VOT5159,STU2263,DOC0111,Matematica,8
VOT5160,STU2263,DOC0111,Matematica,5
VOT5161,STU2264,DOC0111,Matematica,7
VOT5162,STU2264,DOC0111,Matematica,7
VOT5163,STU2265,DOC0111,Matematica,6
VOT5164,STU2265,DOC0111,Matematica,5
VOT5165,STU2266,DOC0111,Matematica,8
VOT5166,STU2266,DOC0111,Matematica,8
VOT5167,STU2267,DOC0111,Matematica,6
VOT5168,STU2267,DOC0111,Matematica,7
VOT5169,STU2268,DOC0111,Matematica,6
VOT5170,STU2268,DOC0111,Matematica,9
VOT5171,STU2269,DOC0111,Matematica,6
VOT5172,STU2269,DOC0111,Matematica,4
VOT5173,STU2270,DOC0111,Matematica,6
VOT5174,STU2270,DOC0111,Matematica,5
VOT5175,STU2271,DOC0111,Matematica,7
VOT5176,STU2271,DOC0111,Matematica,7
VOT5177,STU2272,DOC0111,Matematica,7
VOT5178,STU2272,DOC0111,Matematica,8
VOT5179,STU2273,DOC0111,Matematica,10
VOT5180,STU2273,DOC0111,Matematica,6
VOT5181,STU2274,DOC0111,Matematica,7
VOT5182,STU2274,DOC0111,Matematica,7
VOT5183,STU2275,DOC0111,Matematica,10
VOT5184,STU2275,DOC0111,Matematica,6
VOT5185,STU2276,DOC0111,Matematica,6
VOT5186,STU2276,DOC0111,Matematica,3
VOT5187,STU2277,DOC0120,Storia,7
VOT5188,STU2277,DOC0120,Storia,7
VOT5189,STU2278,DOC0120,Storia,8
VOT5190,STU2278,DOC0120,Storia,7
VOT5191,STU2279,DOC0120,Storia,6
VOT5192,STU2279,DOC0120,Storia,7
VOT5193,STU2280,DOC0120,Storia,9
VOT5194,STU2280,DOC0120,Storia,9
VOT5195,STU2281,DOC0120,Storia,7
VOT5196,STU2281,DOC0120,Storia,8
VOT5197,STU2282,DOC0120,Storia,8
VOT5198,STU2282,DOC0120,Storia,8
VOT5199,STU2283,DOC0120,Storia,6
VOT5200,STU2283,DOC0120,Storia,5
VOT5201,STU2284,DOC0120,Storia,8
VOT5202,STU2284,DOC0120,Storia,6
VOT5203,STU2285,DOC0120,Storia,5
VOT5204,STU2285,DOC0120,Storia,9
VOT5205,STU2286,DOC0120,Storia,6
VOT5206,STU2286,DOC0120,Storia,4
VOT5207,STU2287,DOC0120,Storia,3
VOT5208,STU2287,DOC0120,Storia,6
VOT5209,STU2288,DOC0120,Storia,7
VOT5210,STU2288,DOC0120,Storia,6
VOT5211,STU2289,DOC0120,Storia,4
VOT5212,STU2289,DOC0120,Storia,5
VOT5213,STU2290,DOC0120,Storia,7
VOT5214,STU2290,DOC0120,Storia,5
VOT5215,STU2291,DOC0120,Storia,3
VOT5216,STU2291,DOC0120,Storia,6
VOT5217,STU2292,DOC0120,Storia,7
VOT5218,STU2292,DOC0120,Storia,7
VOT5219,STU2293,DOC0120,Storia,4
VOT5220,STU2293,DOC0120,Storia,6
VOT5221,STU2294,DOC0120,Storia,5
VOT5222,STU2294,DOC0120,Storia,5
VOT5223,STU2295,DOC0120,Storia,6
VOT5224,STU2295,DOC0120,Storia,6
VOT5225,STU2296,DOC0120,Storia,7
VOT5226,STU2296,DOC0120,Storia,9
VOT5227,STU2297,DOC0120,Storia,6
VOT5228,STU2297,DOC0120,Storia,6
VOT5229,STU2298,DOC0120,Storia,5
VOT5230,STU2298,DOC0120,Storia,6
VOT5231,STU2299,DOC0112,Italiano,5
VOT5232,STU2299,DOC0112,Italiano,8
VOT5233,STU2300,DOC0112,Italiano,7
VOT5234,STU2300,DOC0112,Italiano,6
VOT5235,STU2301,DOC0112,Italiano,6
VOT5236,STU2301,DOC0112,Italiano,6
VOT5237,STU2302,DOC0112,Italiano,6
VOT5238,STU2302,DOC0112,Italiano,5
VOT5239,STU2303,DOC0112,Italiano,7
VOT5240,STU2303,DOC0112,Italiano,7
VOT5241,STU2304,DOC0112,Italiano,9
VOT5242,STU2304,DOC0112,Italiano,6
VOT5243,STU2305,DOC0112,Italiano,7
VOT5244,STU2305,DOC0112,Italiano,7
VOT5245,STU2306,DOC0112,Italiano,6
VOT5246,STU2306,DOC0112,Italiano,8
VOT5247,STU2307,DOC0112,Italiano,5
VOT5248,STU2307,DOC0112,Italiano,6
VOT5249,STU2308,DOC0112,Italiano,10
VOT5250,STU2308,DOC0112,Italiano,3
VOT5251,STU2309,DOC0112,Italiano,6
VOT5252,STU2309,DOC0112,Italiano,7
VOT5253,STU2310,DOC0112,Italiano,8
VOT5254,STU2310,DOC0112,Italiano,5
VOT5255,STU2311,DOC0112,Italiano,8
VOT5256,STU2311,DOC0112,Italiano,5
VOT5257,STU2312,DOC0112,Italiano,8
VOT5258,STU2312,DOC0112,Italiano,7
VOT5259,STU2313,DOC0112,Italiano,8
VOT5260,STU2313,DOC0112,Italiano,5
VOT5261,STU2314,DOC0112,Italiano,7
VOT5262,STU2314,DOC0112,Italiano,7
VOT5263,STU2314,DOC0113,Educazione Fisica,9
VOT5264,STU2314,DOC0113,Educazione Fisica,7
VOT5265,STU2315,DOC0112,Italiano,9
VOT5266,STU2315,DOC0112,Italiano,8
VOT5267,STU2315,DOC0113,Educazione Fisica,7
VOT5268,STU2315,DOC0113,Educazione Fisica,8
VOT5269,STU2316,DOC0112,Italiano,6
VOT5270,STU2316,DOC0112,Italiano,3
VOT5271,STU2316,DOC0113,Educazione Fisica,8
VOT5272,STU2316,DOC0113,Educazione Fisica,9
VOT5273,STU2317,DOC0112,Italiano,7
VOT5274,STU2317,DOC0112,Italiano,3
VOT5275,STU2317,DOC0113,Educazione Fisica,8
VOT5276,STU2317,DOC0113,Educazione Fisica,3
VOT5277,STU2318,DOC0112,Italiano,6
VOT5278,STU2318,DOC0112,Italiano,6
VOT5279,STU2318,DOC0113,Educazione Fisica,4
VOT5280,STU2318,DOC0113,Educazione Fisica,9
VOT5281,STU2319,DOC0112,Italiano,9
VOT5282,STU2319,DOC0112,Italiano,7
VOT5283,STU2319,DOC0113,Educazione Fisica,7
VOT5284,STU2319,DOC0113,Educazione Fisica,5
VOT5285,STU2320,DOC0112,Italiano,9
VOT5286,STU2320,DOC0112,Italiano,6
VOT5287,STU2320,DOC0113,Educazione Fisica,7
VOT5288,STU2320,DOC0113,Educazione Fisica,4
VOT5289,STU2321,DOC0112,Italiano,7
VOT5290,STU2321,DOC0112,Italiano,6
VOT5291,STU2321,DOC0113,Educazione Fisica,7
VOT5292,STU2321,DOC0113,Educazione Fisica,8
VOT5293,STU2322,DOC0112,Italiano,6
VOT5294,STU2322,DOC0112,Italiano,6
VOT5295,STU2322,DOC0113,Educazione Fisica,10
VOT5296,STU2322,DOC0113,Educazione Fisica,5
VOT5297,STU2323,DOC0112,Italiano,6
VOT5298,STU2323,DOC0112,Italiano,7
VOT5299,STU2323,DOC0113,Educazione Fisica,7
VOT5300,STU2323,DOC0113,Educazione Fisica,5
VOT5301,STU2324,DOC0112,Italiano,7
VOT5302,STU2324,DOC0112,Italiano,8
VOT5303,STU2324,DOC0113,Educazione Fisica,7
VOT5304,STU2324,DOC0113,Educazione Fisica,7
VOT5305,STU2325,DOC0112,Italiano,8
VOT5306,STU2325,DOC0112,Italiano,5
VOT5307,STU2325,DOC0113,Educazione Fisica,4
VOT5308,STU2325,DOC0113,Educazione Fisica,8
VOT5309,STU2326,DOC0112,Italiano,7
VOT5310,STU2326,DOC0112,Italiano,5
VOT5311,STU2326,DOC0113,Educazione Fisica,7
VOT5312,STU2326,DOC0113,Educazione Fisica,7
VOT5313,STU2327,DOC0112,Italiano,6
VOT5314,STU2327,DOC0112,Italiano,6
VOT5315,STU2327,DOC0113,Educazione Fisica,5
VOT5316,STU2327,DOC0113,Educazione Fisica,7
VOT5317,STU2328,DOC0131,Storia,6
VOT5318,STU2328,DOC0131,Storia,4
VOT5319,STU2328,DOC0133,Scienze,6
VOT5320,STU2328,DOC0133,Scienze,7
VOT5321,STU2328,DOC0135,Matematica,7
VOT5322,STU2328,DOC0135,Matematica,6
VOT5323,STU2329,DOC0131,Storia,8
VOT5324,STU2329,DOC0131,Storia,7
VOT5325,STU2329,DOC0133,Scienze,6
VOT5326,STU2329,DOC0133,Scienze,4
VOT5327,STU2329,DOC0135,Matematica,5
VOT5328,STU2329,DOC0135,Matematica,7
VOT5329,STU2330,DOC0131,Storia,8
VOT5330,STU2330,DOC0131,Storia,7
VOT5331,STU2330,DOC0133,Scienze,5
VOT5332,STU2330,DOC0133,Scienze,9
VOT5333,STU2330,DOC0135,Matematica,7
VOT5334,STU2330,DOC0135,Matematica,6
VOT5335,STU2331,DOC0131,Storia,8
VOT5336,STU2331,DOC0131,Storia,7
VOT5337,STU2331,DOC0133,Scienze,5
VOT5338,STU2331,DOC0133,Scienze,5
VOT5339,STU2331,DOC0135,Matematica,6
VOT5340,STU2331,DOC0135,Matematica,5
VOT5341,STU2332,DOC0131,Storia,10
VOT5342,STU2332,DOC0131,Storia,8
VOT5343,STU2332,DOC0133,Scienze,5
VOT5344,STU2332,DOC0133,Scienze,10
VOT5345,STU2332,DOC0135,Matematica,8
VOT5346,STU2332,DOC0135,Matematica,7
VOT5347,STU2333,DOC0131,Storia,8
VOT5348,STU2333,DOC0131,Storia,4
VOT5349,STU2333,DOC0133,Scienze,6
VOT5350,STU2333,DOC0133,Scienze,7
VOT5351,STU2333,DOC0135,Matematica,7
VOT5352,STU2333,DOC0135,Matematica,6
VOT5353,STU2334,DOC0131,Storia,7
VOT5354,STU2334,DOC0131,Storia,6
VOT5355,STU2334,DOC0133,Scienze,8
VOT5356,STU2334,DOC0133,Scienze,5
VOT5357,STU2334,DOC0135,Matematica,9
VOT5358,STU2334,DOC0135,Matematica,7
VOT5359,STU2335,DOC0131,Storia,8
VOT5360,STU2335,DOC0131,Storia,9
VOT5361,STU2335,DOC0133,Scienze,7
VOT5362,STU2335,DOC0133,Scienze,9
VOT5363,STU2335,DOC0135,Matematica,8
VOT5364,STU2335,DOC0135,Matematica,6
VOT5365,STU2336,DOC0131,Storia,6
VOT5366,STU2336,DOC0131,Storia,5
VOT5367,STU2336,DOC0133,Scienze,6
VOT5368,STU2336,DOC0133,Scienze,6
VOT5369,STU2336,DOC0135,Matematica,10
VOT5370,STU2336,DOC0135,Matematica,6
VOT5371,STU2337,DOC0131,Storia,5
VOT5372,STU2337,DOC0131,Storia,6
VOT5373,STU2337,DOC0133,Scienze,6
VOT5374,STU2337,DOC0133,Scienze,6
VOT5375,STU2337,DOC0135,Matematica,6
VOT5376,STU2337,DOC0135,Matematica,8
VOT5377,STU2338,DOC0131,Storia,5
VOT5378,STU2338,DOC0131,Storia,6
VOT5379,STU2338,DOC0133,Scienze,8
VOT5380,STU2338,DOC0133,Scienze,8
VOT5381,STU2338,DOC0135,Matematica,5
VOT5382,STU2338,DOC0135,Matematica,8
VOT5383,STU2339,DOC0131,Storia,3
VOT5384,STU2339,DOC0131,Storia,8
VOT5385,STU2339,DOC0133,Scienze,5
VOT5386,STU2339,DOC0133,Scienze,4
VOT5387,STU2339,DOC0135,Matematica,6
VOT5388,STU2339,DOC0135,Matematica,7
VOT5389,STU2340,DOC0131,Storia,8
VOT5390,STU2340,DOC0131,Storia,8
VOT5391,STU2340,DOC0133,Scienze,6
VOT5392,STU2340,DOC0133,Scienze,5
VOT5393,STU2340,DOC0135,Matematica,5
VOT5394,STU2340,DOC0135,Matematica,5
VOT5395,STU2341,DOC0131,Storia,7
VOT5396,STU2341,DOC0131,Storia,6
VOT5397,STU2341,DOC0133,Scienze,7
VOT5398,STU2341,DOC0133,Scienze,7
VOT5399,STU2341,DOC0135,Matematica,5
VOT5400,STU2341,DOC0135,Matematica,7
VOT5401,STU2342,DOC0131,Storia,8
VOT5402,STU2342,DOC0131,Storia,7
